I,Qc,Qd,T,V,t,Battery_ID
-3.999968909090909,0.88821423,0.77062881,33.910805,2.4657712,36.29943666666513,b1c23.pkl_cycle_1006
-3.999968909090909,0.88821423,0.77062881,33.892963,2.4657712,36.29943833333285,b1c23.pkl_cycle_1006
-4.0000018181818175,0.88821423,0.77165169,33.892963,2.4556899,36.31345666666554,b1c23.pkl_cycle_1006
-4.000362090909091,0.88821423,0.77165169,33.892963,2.4456801,36.32696499999923,b1c23.pkl_cycle_1006
-3.9998851818181813,0.88821423,0.7736308,33.892963,2.4355979,36.34040999999852,b1c23.pkl_cycle_1006
-4.000294,0.88821423,0.77462411,33.892963,2.42559,36.35394999999941,b1c23.pkl_cycle_1006
-4.000294,0.88821423,0.77462411,34.047039,2.42559,36.35395166666519,b1c23.pkl_cycle_1006
-4.000175636363636,0.88821423,0.77558529,34.047039,2.415585,36.36705666666579,b1c23.pkl_cycle_1006
-4.000127999999999,0.88821423,0.77661109,34.047039,2.4055018,36.38104999999826,b1c23.pkl_cycle_1006
-4.000055545454545,0.88821423,0.77661109,34.048428,2.3954968,36.39462999999911,b1c23.pkl_cycle_1006
-3.9997049090909083,0.88821423,0.77862906,34.048428,2.3854251,36.408643333332535,b1c23.pkl_cycle_1006
-4.000062090909091,0.88821423,0.77967048,34.048428,2.3753982,36.42276333333187,b1c23.pkl_cycle_1006
-3.9999380909090907,0.88821423,0.78071731,34.048428,2.3653922,36.43704999999997,b1c23.pkl_cycle_1006
-3.999716545454545,0.88821423,0.78178138,34.148685,2.3553805,36.451551666665665,b1c23.pkl_cycle_1006
-3.999583090909091,0.88821423,0.78286153,34.148685,2.3451581,36.466289999999574,b1c23.pkl_cycle_1006
-3.9999410909090902,0.88821423,0.78391689,34.148685,2.3350749,36.48071666666656,b1c23.pkl_cycle_1006
-3.9996762727272723,0.88821423,0.78391689,34.148685,2.325069,36.494734999999245,b1c23.pkl_cycle_1006
-3.9996762727272723,0.88821423,0.78391689,34.174065,2.325069,36.49473666666503,b1c23.pkl_cycle_1006
-3.999879545454545,0.88821423,0.7859574,34.174065,2.3149524,36.50849833333244,b1c23.pkl_cycle_1006
-4.000357727272727,0.88821423,0.78692806,34.174065,2.3049502,36.52174333333193,b1c23.pkl_cycle_1006
-4.0000100909090905,0.88821423,0.78783363,34.174065,2.2949414,36.53404999999911,b1c23.pkl_cycle_1006
-4.0000100909090905,0.88821423,0.78783363,34.223988,2.2949414,36.534051666666834,b1c23.pkl_cycle_1006
-3.999829727272727,0.88821423,0.78783363,34.223988,2.2848916,36.545799999998415,b1c23.pkl_cycle_1006
-4.000150909090908,0.88821423,0.78950256,34.223988,2.2747645,36.556803333332454,b1c23.pkl_cycle_1006
-3.9999476363636357,0.88821423,0.7902596,34.223988,2.2647138,36.5671633333317,b1c23.pkl_cycle_1006
-4.00011409090909,0.88821423,0.7902596,34.223988,2.2546859,36.57664499999955,b1c23.pkl_cycle_1006
-3.9995032727272726,0.88821423,0.79164207,34.257744,2.2445722,36.58601666666606,b1c23.pkl_cycle_1006
-3.9998679090909084,0.88821423,0.79164207,34.257744,2.2344966,36.59435166666517,b1c23.pkl_cycle_1006
-3.999823636363636,0.88821423,0.79284948,34.257744,2.2243409,36.60248999999991,b1c23.pkl_cycle_1006
-3.9999125454545448,0.88821423,0.79284948,34.257744,2.214211,36.61004499999884,b1c23.pkl_cycle_1006
-4.000085454545454,0.88821423,0.79393607,34.257744,2.2040067,36.617296666665546,b1c23.pkl_cycle_1006
-4.000090727272727,0.88821423,0.79393607,34.257744,2.1939988,36.62403166666627,b1c23.pkl_cycle_1006
-4.000136181818182,0.88821423,0.79489112,34.348801,2.1839967,36.63032499999972,b1c23.pkl_cycle_1006
-3.999949818181818,0.88821423,0.79489112,34.348801,2.1738763,36.6362633333328,b1c23.pkl_cycle_1006
-3.9998032727272723,0.88821423,0.79489112,34.348801,2.1638484,36.64207999999829,b1c23.pkl_cycle_1006
-4.000021727272727,0.88821423,0.79615086,34.348801,2.15377,36.64754333333306,b1c23.pkl_cycle_1006
-3.999854454545454,0.88821423,0.79615086,34.348801,2.1437602,36.65272333333269,b1c23.pkl_cycle_1006
-3.9999147272727273,0.88821423,0.79615086,34.348801,2.1336446,36.657823333332395,b1c23.pkl_cycle_1006
-4.000164818181818,0.88821423,0.79615086,34.348801,2.1236415,36.662563333332464,b1c23.pkl_cycle_1006
-3.9998699999999996,0.88821423,0.79759687,34.348801,2.1135898,36.667216666665624,b1c23.pkl_cycle_1006
-3.999836272727272,0.88821423,0.79759687,34.348801,2.1035104,36.67161666666507,b1c23.pkl_cycle_1006
-3.9998449090909087,0.88821423,0.79759687,34.348801,2.0934386,36.675839999999155,b1c23.pkl_cycle_1006
-3.9998449090909087,0.88821423,0.79759687,34.448105,2.0934386,36.67584166666493,b1c23.pkl_cycle_1006
-3.999969727272727,0.88821423,0.79852968,34.448105,2.0833278,36.67993666666637,b1c23.pkl_cycle_1006
-3.9997907272727264,0.88821423,0.79852968,34.448105,2.073175,36.68393166666501,b1c23.pkl_cycle_1006
-4.000089363636363,0.88821423,0.79852968,34.448105,2.0630174,36.687676666665354,b1c23.pkl_cycle_1006
-4.000630363636363,0.88821423,0.79852968,34.448105,2.052629,36.69141833333221,b1c23.pkl_cycle_1006
-3.9998375454545454,0.88821423,0.79852968,34.448105,2.0425839,36.695041666664956,b1c23.pkl_cycle_1006
-3.9997304545454546,0.88821423,0.79988891,34.448105,2.0324073,36.69847166666683,b1c23.pkl_cycle_1006
-3.999703545454545,0.88821423,0.79988891,34.448105,2.0222993,36.70181833333336,b1c23.pkl_cycle_1006
-3.999974909090909,0.88821423,0.79988891,34.448105,2.01226,36.705001666666554,b1c23.pkl_cycle_1006
-3.9999241818181814,0.88821423,0.79988891,34.448105,2.0018516,36.708189999999014,b1c23.pkl_cycle_1006
-3.999185545454545,0.88821423,0.79988891,34.448105,2.0509906,36.70963833333226,b1c23.pkl_cycle_1006
-3.999949818181818,0.88821423,0.79988891,34.448105,2.0378938,36.70997666666517,b1c23.pkl_cycle_1006
-4.000028272727272,0.88821423,0.79988891,34.448105,2.0264716,36.71041666666667,b1c23.pkl_cycle_1006
-3.9997429999999996,0.88821423,0.79988891,34.448105,2.0153174,36.71109666666598,b1c23.pkl_cycle_1006
-4.000362090909091,0.88821423,0.79988891,34.448105,2.0049548,36.712063333332,b1c23.pkl_cycle_1006
-2.854145636363636,0.88821423,0.80594462,34.607342,1.9995875,36.79539833333305,b1c23.pkl_cycle_1006
-2.3250935454545454,0.88821423,0.8098622,34.607342,1.9996543,36.87877666666561,b1c23.pkl_cycle_1006
-2.3250935454545454,0.88821423,0.8098622,34.763981,1.9996543,36.87877833333332,b1c23.pkl_cycle_1006
-2.0383431818181816,0.88821423,0.8131783,34.763981,1.9998155,36.96221666666679,b1c23.pkl_cycle_1006
-2.0383431818181816,0.88821423,0.8131783,34.919689,1.9998155,36.962218333332565,b1c23.pkl_cycle_1006
-1.8739392727272726,0.88821423,0.81615472,34.919689,1.9996619,37.04555666666517,b1c23.pkl_cycle_1006
-1.8739392727272726,0.88821423,0.81615472,35.041138,1.9996619,37.045558333332885,b1c23.pkl_cycle_1006
-1.765147090909091,0.88821423,0.81893253,35.180595,1.9997115,37.12890333333247,b1c23.pkl_cycle_1006
-1.683331,0.88821423,0.8215636,35.275803,2.0000577,37.21223833333158,b1c23.pkl_cycle_1006
-1.6165620909090908,0.88821423,0.82408583,35.341885,1.9995894,37.29561166666681,b1c23.pkl_cycle_1006
-1.555663909090909,0.88821423,0.82651025,35.341885,1.9996524,37.378991666665144,b1c23.pkl_cycle_1006
-1.555663909090909,0.88821423,0.82651025,35.435799,1.9996524,37.378993333332865,b1c23.pkl_cycle_1006
-1.49799,0.88821423,0.82884395,35.435799,1.9998736,37.462423333331635,b1c23.pkl_cycle_1006
-1.49799,0.88821423,0.82884395,35.513023,1.9998736,37.46242499999935,b1c23.pkl_cycle_1006
-1.4441533636363635,0.88821423,0.83109432,35.513023,1.9999614,37.54584999999885,b1c23.pkl_cycle_1006
-1.4441533636363635,0.88821423,0.83109432,35.566765,1.9999614,37.545851666666564,b1c23.pkl_cycle_1006
-1.3932574545454544,0.88821423,0.8332634,35.619598,1.9997077,37.629258333332835,b1c23.pkl_cycle_1006
-1.3424613636363636,0.88821423,0.83535475,35.619598,1.999928,37.712649999999364,b1c23.pkl_cycle_1006
-1.3424613636363636,0.88821423,0.83535475,35.696819,1.999928,37.71265166666514,b1c23.pkl_cycle_1006
-1.2954495454545454,0.88821423,0.83737028,35.696819,1.9996495,37.79600999999869,b1c23.pkl_cycle_1006
-1.2954495454545454,0.88821423,0.83737028,35.757504,1.9996495,37.79601166666641,b1c23.pkl_cycle_1006
-1.248585090909091,0.88821423,0.83931357,35.757504,2.0000796,37.87934499999974,b1c23.pkl_cycle_1006
-1.248585090909091,0.88821423,0.83931357,35.790272,2.0000796,37.87934666666551,b1c23.pkl_cycle_1006
-1.2058110909090907,0.88821423,0.84118795,35.806023,1.9998517,37.9626916666651,b1c23.pkl_cycle_1006
-1.1629685454545455,0.88821423,0.84299827,35.843079,2.0000215,38.046084999999344,b1c23.pkl_cycle_1006
-1.121398727272727,0.88821423,0.84474599,35.830898,2.0000749,38.1295183333316,b1c23.pkl_cycle_1006
-1.081595818181818,0.88821423,0.84642982,35.834831,2.000258,38.21289833333188,b1c23.pkl_cycle_1006
-1.043709818181818,0.88821423,0.8480528,35.834831,1.999867,38.296249999998444,b1c23.pkl_cycle_1006
-1.043709818181818,0.88821423,0.8480528,35.889805,1.999867,38.296251666666166,b1c23.pkl_cycle_1006
-1.0069890909090908,0.88821423,0.84962004,35.922054,1.9996858,38.37969666666662,b1c23.pkl_cycle_1006
-0.9707164545454545,0.88821423,0.85113233,35.879776,1.999681,38.46307833333267,b1c23.pkl_cycle_1006
-0.9366373636363635,0.88821423,0.85258937,35.918095,2.0001769,38.54645666666523,b1c23.pkl_cycle_1006
-0.903223209090909,0.88821423,0.85399461,35.918095,1.9998116,38.629839999999,b1c23.pkl_cycle_1006
-0.903223209090909,0.88821423,0.85399461,35.889805,1.9998116,38.629841666666714,b1c23.pkl_cycle_1006
-0.8711104,0.88821423,0.85535133,35.889805,2.0000501,38.713209999998796,b1c23.pkl_cycle_1006
-0.8711104,0.88821423,0.85535133,35.866299,2.0000501,38.71321166666652,b1c23.pkl_cycle_1006
-0.8404280909090909,0.88821423,0.85665953,35.81921,1.99968,38.796611666665804,b1c23.pkl_cycle_1006
-0.8099477909090909,0.88821423,0.85792059,35.831387,1.9999423,38.879984999999095,b1c23.pkl_cycle_1006
-0.7813315,0.88821423,0.85913718,35.844051,1.999702,38.96342499999834,b1c23.pkl_cycle_1006
-0.7526727181818181,0.88821423,0.86030954,35.822258,2.0002112,39.046829999998835,b1c23.pkl_cycle_1006
-0.7250439,0.88821423,0.8614378,35.837879,1.9997506,39.130203333332126,b1c23.pkl_cycle_1006
-0.6989227636363636,0.88821423,0.86252654,35.837879,1.9996543,39.21361166666611,b1c23.pkl_cycle_1006
-0.6989227636363636,0.88821423,0.86252654,35.752426,1.9996543,39.213613333331885,b1c23.pkl_cycle_1006
-0.6719372454545455,0.88821423,0.86357427,35.752426,2.0001674,39.29694666666522,b1c23.pkl_cycle_1006
-0.6719372454545455,0.88821423,0.86357427,35.714947,2.0001674,39.296948333332935,b1c23.pkl_cycle_1006
-0.6472188818181818,0.88821423,0.86458194,35.695263,2.0000033,39.38029333333252,b1c23.pkl_cycle_1006
-0.6227033818181817,0.88821423,0.86555344,35.687397,1.9997668,39.46373166666599,b1c23.pkl_cycle_1006
-0.5992282545454545,0.88821423,0.86648804,35.641529,2.000423,39.54710666666506,b1c23.pkl_cycle_1006
-0.5765108636363636,0.88821423,0.86738729,35.616669,1.9998336,39.63053833333348,b1c23.pkl_cycle_1006
-0.5549361454545455,0.88821423,0.86825281,35.571674,1.9997201,39.713944999999754,b1c23.pkl_cycle_1006
-0.5339613818181818,0.88821423,0.86908388,35.571674,2.0000882,39.79729166666512,b1c23.pkl_cycle_1006
-0.5339613818181818,0.88821423,0.86908388,35.591778,2.0000882,39.79729333333283,b1c23.pkl_cycle_1006
-0.512976209090909,0.88821423,0.86988407,35.48835,1.9999671,39.880653333332155,b1c23.pkl_cycle_1006
-0.4930218818181818,0.88821423,0.87065309,35.46167,1.9999614,39.964044999998684,b1c23.pkl_cycle_1006
-0.47310655454545447,0.88821423,0.87139094,35.46167,2.0000215,40.047398333332964,b1c23.pkl_cycle_1006
-0.47310655454545447,0.88821423,0.87139094,35.396626,2.0000215,40.047399999998746,b1c23.pkl_cycle_1006
-0.4550552363636364,0.88821423,0.87210083,35.337669,1.9998908,40.130804999999235,b1c23.pkl_cycle_1006
-0.4360623818181818,0.88821423,0.87278157,35.382164,2.0002017,40.21414666666533,b1c23.pkl_cycle_1006
-0.41824340909090907,0.88821423,0.87343514,35.382164,1.9999776,40.29749333333263,b1c23.pkl_cycle_1006
-0.41824340909090907,0.88821423,0.87343514,35.300045,1.9999776,40.297494999998406,b1c23.pkl_cycle_1006
-0.4008622636363636,0.88821423,0.87406188,35.231937,2.0002742,40.38089499999963,b1c23.pkl_cycle_1006
-0.38513790909090906,0.88821423,0.87466377,35.182087,1.9996839,40.46428499999844,b1c23.pkl_cycle_1006
-0.3692895727272727,0.88821423,0.87523961,35.114838,1.9998517,40.547626666666474,b1c23.pkl_cycle_1006
-0.35373514545454543,0.88821423,0.87579125,35.114838,1.9999986,40.631028333333475,b1c23.pkl_cycle_1006
-0.35373514545454543,0.88821423,0.87579125,35.112167,1.9999986,40.63102999999925,b1c23.pkl_cycle_1006
-0.3380237909090909,0.88821423,0.87632066,35.006908,1.9998975,40.71445666666647,b1c23.pkl_cycle_1006
-0.32336408181818177,0.88821423,0.87682647,35.006908,2.0004086,40.797854999999984,b1c23.pkl_cycle_1006
-0.32336408181818177,0.88821423,0.87682647,34.955772,2.0004086,40.79785666666576,b1c23.pkl_cycle_1006
-0.3096294363636363,0.88821423,0.87731123,34.965694,2.0001435,40.8813049999997,b1c23.pkl_cycle_1006
-0.29595981818181816,0.88821423,0.8777734,34.855164,1.9996972,40.964681666666486,b1c23.pkl_cycle_1006
-0.28301412727272723,0.88821423,0.87821573,34.855164,1.9998231,41.048049999998575,b1c23.pkl_cycle_1006
-0.28301412727272723,0.88821423,0.87821573,34.794373,1.9998231,41.04805166666629,b1c23.pkl_cycle_1006
-0.26984474545454545,0.88821423,0.87863797,34.794373,1.9999986,41.13145666666678,b1c23.pkl_cycle_1006
-0.26984474545454545,0.88821423,0.87863797,34.747536,1.9999986,41.13145833333256,b1c23.pkl_cycle_1006
-0.2570698454545454,0.88821423,0.87904114,34.747536,2.0003247,41.21488333333206,b1c23.pkl_cycle_1006
-0.2570698454545454,0.88821423,0.87904114,34.745388,2.0003247,41.214884999999775,b1c23.pkl_cycle_1006
-0.2455858727272727,0.88821423,0.87942535,34.694611,1.9998069,41.298296666665316,b1c23.pkl_cycle_1006
-0.23445909999999998,0.88821423,0.87979162,34.694611,1.9996438,41.38166999999861,b1c23.pkl_cycle_1006
-0.23445909999999998,0.88821423,0.87979162,34.577415,1.9996438,41.38167166666632,b1c23.pkl_cycle_1006
-0.2235065818181818,0.88821423,0.88014048,34.577415,1.9996371,41.465069999999834,b1c23.pkl_cycle_1006
-0.2235065818181818,0.88821423,0.88014048,34.507015,1.9996371,41.46507166666561,b1c23.pkl_cycle_1006
-0.21163333636363635,0.88821423,0.88047302,34.476337,2.0000834,41.54849833333283,b1c23.pkl_cycle_1006
-0.2008212727272727,0.88821423,0.88078862,34.394463,2.0003085,41.631878333333106,b1c23.pkl_cycle_1006
-0.19152554545454545,0.88821423,0.88108945,34.394463,1.9998803,41.715284999999376,b1c23.pkl_cycle_1006
-0.19152554545454545,0.88821423,0.88108945,34.334106,1.9998803,41.71528666666515,b1c23.pkl_cycle_1006
-0.18189863636363635,0.88821423,0.88137549,34.334106,2.0003619,41.79864999999991,b1c23.pkl_cycle_1006
-0.18189863636363635,0.88821423,0.88137549,34.268394,2.0003619,41.798651666665684,b1c23.pkl_cycle_1006
-0.17312396363636362,0.88821423,0.88164741,34.268394,1.9997344,41.88208499999988,b1c23.pkl_cycle_1006
-0.17312396363636362,0.88821423,0.88164741,34.153244,1.9997344,41.882086666665664,b1c23.pkl_cycle_1006
-0.1642894727272727,0.88821423,0.8819055,34.164612,1.9999642,41.9654716666652,b1c23.pkl_cycle_1006
-0.15660892727272724,0.88821423,0.88215053,34.057331,1.9998412,42.04883999999923,b1c23.pkl_cycle_1006
-0.1476209818181818,0.88821423,0.88238341,34.057331,2.0003247,42.132256666665974,b1c23.pkl_cycle_1006
-0.1476209818181818,0.88821423,0.88238341,33.992077,2.0003247,42.13225833333175,b1c23.pkl_cycle_1006
-0.14121142727272726,0.88821423,0.88260424,33.992077,1.9997859,42.21564999999828,b1c23.pkl_cycle_1006
-0.14121142727272726,0.88821423,0.88260424,33.96048,1.9997859,42.21565166666599,b1c23.pkl_cycle_1006
-0.1338846,0.88821423,0.88281441,33.947372,1.9995866,42.29905666666649,b1c23.pkl_cycle_1006
-0.12701034545454545,0.88821423,0.88301396,33.863255,1.9999633,42.382451666666505,b1c23.pkl_cycle_1006
-0.12152845454545454,0.88821423,0.88320369,33.863255,1.9997144,42.46583166666678,b1c23.pkl_cycle_1006
-0.12152845454545454,0.88821423,0.88320369,33.788288,1.9997144,42.465833333332554,b1c23.pkl_cycle_1006
-0.11553157272727273,0.88821423,0.88338423,33.736534,1.9995885,42.54924166666654,b1c23.pkl_cycle_1006
-0.10998032727272726,0.88821423,0.88355607,33.736534,1.9996667,42.63258499999841,b1c23.pkl_cycle_1006
-0.10998032727272726,0.88821423,0.88355607,33.682217,1.9996667,42.63258666666613,b1c23.pkl_cycle_1006
-0.10439005454545454,0.88821423,0.88371974,33.616428,2.0002885,42.71594499999968,b1c23.pkl_cycle_1006
-0.09934945454545455,0.88821423,0.88387591,33.598938,2.0001769,42.799306666666716,b1c23.pkl_cycle_1006
-0.09460189090909091,0.88821423,0.8840248,33.598938,2.0003238,42.882669999999536,b1c23.pkl_cycle_1006
-0.09460189090909091,0.88821423,0.8840248,33.456848,2.0003238,42.88267166666531,b1c23.pkl_cycle_1006
-0.09089556636363635,0.88821423,0.88416708,33.417423,2.0001769,42.96601333333334,b1c23.pkl_cycle_1006
-0.08672107363636362,0.88821423,0.88430309,33.385796,2.0001016,43.04935833333293,b1c23.pkl_cycle_1006
-0.08412534545454545,0.88821423,0.88443333,33.316498,1.9996819,43.13278500000015,b1c23.pkl_cycle_1006
-0.0801892718181818,0.88821423,0.8845582,33.239292,2.0000415,43.21614499999948,b1c23.pkl_cycle_1006
-0.07692683818181818,0.88821423,0.88467801,33.256786,1.9997935,43.29956499999971,b1c23.pkl_cycle_1006
-0.07407968727272728,0.88821423,0.88479298,33.121742,1.999886,43.38300333333318,b1c23.pkl_cycle_1006
-0.07127241636363635,0.88821423,0.88490367,33.065571,1.9997401,43.466359999999014,b1c23.pkl_cycle_1006
-0.06852496727272728,0.88821423,0.88501006,33.065571,2.0000834,43.549804999999466,b1c23.pkl_cycle_1006
-0.06852496727272728,0.88821423,0.88501006,33.00544,2.0000834,43.54980666666525,b1c23.pkl_cycle_1006
-0.06546367272727271,0.88821423,0.88511276,32.936996,2.0003266,43.63321833333272,b1c23.pkl_cycle_1006
-0.0644146309090909,0.88821423,0.88521194,32.886913,1.9998317,43.71660166666649,b1c23.pkl_cycle_1006
-0.06154320454545453,0.88821423,0.88530773,32.871098,2.0002818,43.799984999998316,b1c23.pkl_cycle_1006
-0.05996270636363636,0.88821423,0.88540053,32.813602,1.9996848,43.88333333333333,b1c23.pkl_cycle_1006
-0.05804061909090909,0.88821423,0.88549018,32.736702,2.0002465,43.966678333332915,b1c23.pkl_cycle_1006
-0.05539373909090908,0.88821423,0.8855775,32.736702,2.0002875,44.05009166666617,b1c23.pkl_cycle_1006
-0.05539373909090908,0.88821423,0.8855775,32.729675,2.0002875,44.050093333331944,b1c23.pkl_cycle_1006
-0.05386352545454545,0.88821423,0.88566214,32.69059,2.0002933,44.13343999999925,b1c23.pkl_cycle_1006
-0.05306677363636363,0.88821423,0.88574439,32.583492,2.0000892,44.216854999998276,b1c23.pkl_cycle_1006
-0.05184260272727272,0.88821423,0.88582462,32.54528,2.0001893,44.300298333332954,b1c23.pkl_cycle_1006
-0.05098516272727272,0.88821423,0.88590276,32.514084,1.9996333,44.38366499999926,b1c23.pkl_cycle_1006
-0.04917578272727272,0.88821423,0.88597888,32.514084,2.0002608,44.46706499999855,b1c23.pkl_cycle_1006
-0.04917578272727272,0.88821423,0.88597888,32.433674,2.0002608,44.46706666666626,b1c23.pkl_cycle_1006
-0.04824204909090909,0.88821423,0.88605314,32.385372,2.0000196,44.550464999999775,b1c23.pkl_cycle_1006
-0.04662947181818181,0.88821423,0.8861258,32.381805,2.0001245,44.633813333332846,b1c23.pkl_cycle_1006
-0.04598010636363636,0.88821423,0.88619673,32.295723,2.0003295,44.7172266666661,b1c23.pkl_cycle_1006
-0.04503770272727273,0.88821423,0.88626623,32.300068,2.0002542,44.80056166666521,b1c23.pkl_cycle_1006
-0.044447291818181814,0.88821423,0.88633418,32.257378,1.9996409,44.88393166666501,b1c23.pkl_cycle_1006
-0.04318324,0.88821423,0.88640082,32.162075,1.9999242,44.967281666665805,b1c23.pkl_cycle_1006
-0.0421879509090909,0.88821423,0.88646609,32.183182,2.0002799,45.05069499999906,b1c23.pkl_cycle_1006
-0.04217407909090909,0.88821423,0.8865301,32.183182,1.9996324,45.134093333332565,b1c23.pkl_cycle_1006
-0.04217407909090909,0.88821423,0.8865301,32.059616,1.9996324,45.13409499999834,b1c23.pkl_cycle_1006
-0.04045659818181818,0.88821423,0.88659292,32.059616,2.0000453,45.21750666666582,b1c23.pkl_cycle_1006
-0.04045659818181818,0.88821423,0.88659292,32.032379,2.0000453,45.217508333331594,b1c23.pkl_cycle_1006
-0.03964944363636363,0.88821423,0.88665456,31.995396,1.9999595,45.30086499999937,b1c23.pkl_cycle_1006
-0.0388761,0.88821423,0.88671505,31.914515,2.0002961,45.38421333333245,b1c23.pkl_cycle_1006
-0.038721778181818184,0.88821423,0.8867746,31.966364,2.000072,45.46762999999919,b1c23.pkl_cycle_1006
-0.03808888545454545,0.88821423,0.88683325,31.966364,1.9999604,45.55102333333343,b1c23.pkl_cycle_1006
-0.03808888545454545,0.88821423,0.88683325,31.898144,1.9999604,45.55102499999921,b1c23.pkl_cycle_1006
-0.03767186909090909,0.88821423,0.88689089,31.898144,2.0000091,45.63435999999832,b1c23.pkl_cycle_1006
-0.03767186909090909,0.88821423,0.88689089,31.872179,2.0000091,45.63436166666603,b1c23.pkl_cycle_1006
-0.03666444272727273,0.88821423,0.88694751,31.764523,2.0001836,45.71777666666506,b1c23.pkl_cycle_1006
-0.03655607090909091,0.88821423,0.88699287,31.782427,1.9996972,45.785341666666014,b1c23.pkl_cycle_1006
-0.03655607090909091,0.88821423,0.88699305,31.782427,2.0026593,45.78636833333294,b1c23.pkl_cycle_1006
-0.03655607090909091,0.88821423,0.88699305,31.782427,2.0127902,45.79199333333333,b1c23.pkl_cycle_1006
-0.03655607090909091,0.88821423,0.88699305,31.782427,2.022799,45.79776666666536,b1c23.pkl_cycle_1006
0.0,0.88821423,0.88699305,31.782427,2.0310397,45.80304833333163,b1c23.pkl_cycle_1006
-3.999727454545454,0.93734848,0.30000049,32.44981,3.1017575,28.594256666666478,b1c29.pkl_cycle_846
-3.999727454545454,0.93734848,0.30000049,32.480999,3.1017575,28.594258333333226,b1c29.pkl_cycle_846
-3.9999042727272722,0.93734848,0.3061505,32.55183,3.1002526,28.677669999999733,b1c29.pkl_cycle_846
-3.999741272727272,0.93734848,0.31224728,32.55183,3.0985532,28.761096666666464,b1c29.pkl_cycle_846
-3.999741272727272,0.93734848,0.31224728,32.592819,3.0985532,28.761098333333212,b1c29.pkl_cycle_846
-4.000437454545454,0.93734848,0.31838879,32.556454,3.0971684,28.844516666666703,b1c29.pkl_cycle_846
-4.000098454545454,0.93734848,0.32450587,32.556454,3.0957437,28.928056666666333,b1c29.pkl_cycle_846
-4.000098454545454,0.93734848,0.32450587,32.577808,3.0957437,28.928058333333077,b1c29.pkl_cycle_846
-3.9999900909090904,0.93734848,0.3306244,32.577808,3.0942941,29.01158999999995,b1c29.pkl_cycle_846
-3.9999900909090904,0.93734848,0.3306244,32.620667,3.0942941,29.011591666666693,b1c29.pkl_cycle_846
-3.999932,0.93734848,0.33674741,32.631012,3.0927234,29.095004999999947,b1c29.pkl_cycle_846
-3.999908636363636,0.93734848,0.34285226,32.652748,3.0912538,29.17843166666668,b1c29.pkl_cycle_846
-4.000068545454545,0.93734848,0.34898761,32.702209,3.0897565,29.261938333333333,b1c29.pkl_cycle_846
-4.000196909090909,0.93734848,0.35509855,32.716259,3.0880322,29.345274999999674,b1c29.pkl_cycle_846
-3.9998279999999995,0.93734848,0.36120519,32.751396,3.0865121,29.42867166666644,b1c29.pkl_cycle_846
-4.000185181818181,0.93734848,0.36734045,32.751396,3.0848765,29.51204499999973,b1c29.pkl_cycle_846
-4.000185181818181,0.93734848,0.36734045,32.784389,3.0848765,29.51204666666648,b1c29.pkl_cycle_846
-4.000121909090908,0.93734848,0.37344274,32.784389,3.0833716,29.595528333333398,b1c29.pkl_cycle_846
-4.000121909090908,0.93734848,0.37344274,32.787468,3.0833716,29.59552999999966,b1c29.pkl_cycle_846
-4.000056909090909,0.93734848,0.37955904,32.78931,3.0816474,29.678969999999875,b1c29.pkl_cycle_846
-4.000101545454545,0.93734848,0.38569269,32.81501,3.0801778,29.762528333333226,b1c29.pkl_cycle_846
-4.000099363636363,0.93734848,0.39182237,32.81501,3.078342,29.845885000000028,b1c29.pkl_cycle_846
-4.000099363636363,0.93734848,0.39182237,32.807064,3.078342,29.845886666666775,b1c29.pkl_cycle_846
-3.999979727272727,0.93734848,0.39794108,32.807064,3.0768781,29.92935833333322,b1c29.pkl_cycle_846
-3.999979727272727,0.93734848,0.39794108,32.850407,3.0768781,29.929359999999967,b1c29.pkl_cycle_846
-4.000196909090909,0.93734848,0.40405658,32.93737,3.0750012,30.01277999999972,b1c29.pkl_cycle_846
-3.9997429999999996,0.93734848,0.41017914,32.93737,3.0732656,30.09624166666666,b1c29.pkl_cycle_846
-3.9997429999999996,0.93734848,0.41017914,32.89893,3.0732656,30.096243333333405,b1c29.pkl_cycle_846
-3.9997738181818177,0.93734848,0.41628882,32.89893,3.0715585,30.179578333332998,b1c29.pkl_cycle_846
-3.9997738181818177,0.93734848,0.41628882,32.956062,3.0715585,30.179579999999746,b1c29.pkl_cycle_846
-4.000380272727273,0.93734848,0.42239571,33.000317,3.0698066,30.263004999999733,b1c29.pkl_cycle_846
-3.999865272727273,0.93734848,0.42851743,33.006115,3.0681548,30.34655333333309,b1c29.pkl_cycle_846
-4.0001513636363635,0.93734848,0.43466201,33.034481,3.0662627,30.430098333333444,b1c29.pkl_cycle_846
-4.000238545454545,0.93734848,0.44075638,33.061409,3.0643725,30.51357999999988,b1c29.pkl_cycle_846
-4.0000611818181815,0.93734848,0.44687578,33.061409,3.0623555,30.596933333333194,b1c29.pkl_cycle_846
-4.0000611818181815,0.93734848,0.44687578,33.093433,3.0623555,30.596934999999938,b1c29.pkl_cycle_846
-3.999831,0.93734848,0.45298848,33.132133,3.0605569,30.680395000000136,b1c29.pkl_cycle_846
-3.9999849090909088,0.93734848,0.45913675,33.132133,3.0585885,30.763800000000142,b1c29.pkl_cycle_846
-3.9999849090909088,0.93734848,0.45913675,33.160221,3.0585885,30.763801666666403,b1c29.pkl_cycle_846
